Species,Common name,Year,No. sites,Collated Index,Time period
Polyommatus (Lysandra) coridon,Chalkhill Blue,1981,21,1.6,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1982,25,1.87,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1983,29,1.84,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1984,29,2.03,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1985,35,1.93,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1986,38,2.12,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1987,44,2.04,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1988,52,1.94,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1989,64,2.02,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1990,80,2.03,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1991,79,2.05,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1992,91,2.11,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1993,93,1.94,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1994,100,1.97,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1995,118,2.05,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1996,123,2.17,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1997,123,2.19,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1998,124,2.03,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1999,127,2.15,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2000,135,1.96,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2001,114,1.84,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2002,110,1.8,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2003,132,1.99,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2004,119,1.97,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2005,111,2.12,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2006,135,2.18,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2007,130,1.7,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2008,115,1.84,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2009,148,1.86,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2010,140,2.14,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2011,153,2.04,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2012,152,2.11,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,2013,171,2.36,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1979,7,1.66,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1980,9,1.82,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1981,9,1.57,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1982,11,2.18,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1983,11,2.12,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1984,12,2.3,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1985,17,1.98,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1986,19,2.13,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1987,20,1.61,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1988,23,1.45,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1989,30,1.81,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1990,32,2.15,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1991,35,1.92,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1992,39,1.84,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1993,40,1.25,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1994,42,1.67,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1995,49,1.61,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1996,55,2.31,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1997,58,2.34,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1998,58,1.97,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,1999,58,1.92,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2000,61,2.02,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2001,50,1.82,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2002,53,1.9,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2003,59,2.38,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2004,51,2.25,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2005,56,2.37,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2006,69,2.53,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2007,68,1.96,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2008,67,2.05,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2009,66,2.16,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2010,73,2.41,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2011,81,2.13,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2012,58,2.09,1976-2013
Polyommatus (Lysandra) bellargus,Adonis Blue,2013,73,2.32,1976-2013
Celastrina argiolus,Holly Blue,1976,15,2.29,1976-2013
Celastrina argiolus,Holly Blue,1977,24,2.23,1976-2013
Celastrina argiolus,Holly Blue,1978,27,1.95,1976-2013
Celastrina argiolus,Holly Blue,1979,33,2.07,1976-2013
Celastrina argiolus,Holly Blue,1980,39,1.78,1976-2013
Celastrina argiolus,Holly Blue,1981,40,1.34,1976-2013
Celastrina argiolus,Holly Blue,1982,39,1.59,1976-2013
Celastrina argiolus,Holly Blue,1983,49,1.85,1976-2013
Celastrina argiolus,Holly Blue,1984,62,2.23,1976-2013
Celastrina argiolus,Holly Blue,1985,71,2.2,1976-2013
Celastrina argiolus,Holly Blue,1986,71,1.53,1976-2013
Celastrina argiolus,Holly Blue,1987,73,1.49,1976-2013
Celastrina argiolus,Holly Blue,1988,77,1.3,1976-2013
Celastrina argiolus,Holly Blue,1989,108,2.37,1976-2013
Celastrina argiolus,Holly Blue,1990,136,2.8,1976-2013
Celastrina argiolus,Holly Blue,1991,154,2.69,1976-2013
Celastrina argiolus,Holly Blue,1992,167,2.34,1976-2013
Celastrina argiolus,Holly Blue,1993,167,1.47,1976-2013
Celastrina argiolus,Holly Blue,1994,171,1.53,1976-2013
Celastrina argiolus,Holly Blue,1995,197,1.81,1976-2013
Celastrina argiolus,Holly Blue,1996,242,2.46,1976-2013
Celastrina argiolus,Holly Blue,1997,276,2.45,1976-2013
Celastrina argiolus,Holly Blue,1998,307,2.43,1976-2013
Celastrina argiolus,Holly Blue,1999,313,1.97,1976-2013
Celastrina argiolus,Holly Blue,2000,351,1.73,1976-2013
Celastrina argiolus,Holly Blue,2001,337,1.96,1976-2013
Celastrina argiolus,Holly Blue,2002,417,2.19,1976-2013
Celastrina argiolus,Holly Blue,2003,479,1.9,1976-2013
Celastrina argiolus,Holly Blue,2004,509,2.27,1976-2013
Celastrina argiolus,Holly Blue,2005,550,2.11,1976-2013
Celastrina argiolus,Holly Blue,2006,638,1.98,1976-2013
Celastrina argiolus,Holly Blue,2007,748,2.2,1976-2013
Celastrina argiolus,Holly Blue,2008,777,2.04,1976-2013
Celastrina argiolus,Holly Blue,2009,858,1.67,1976-2013
Celastrina argiolus,Holly Blue,2010,1014,2.11,1976-2013
Celastrina argiolus,Holly Blue,2011,1060,2.06,1976-2013
Celastrina argiolus,Holly Blue,2012,1071,1.9,1976-2013
Celastrina argiolus,Holly Blue,2013,1125,1.73,1976-2013
Hamearis lucina,Duke of Burgundy ,1979,9,2.2,1976-2013
Hamearis lucina,Duke of Burgundy ,1980,12,2.21,1976-2013
Hamearis lucina,Duke of Burgundy ,1982,17,1.82,1976-2013
Hamearis lucina,Duke of Burgundy ,1983,21,2.03,1976-2013
Hamearis lucina,Duke of Burgundy ,1984,23,2.09,1976-2013
Hamearis lucina,Duke of Burgundy ,1985,25,1.95,1976-2013
Hamearis lucina,Duke of Burgundy ,1986,26,1.8,1976-2013
Hamearis lucina,Duke of Burgundy ,1987,34,2.02,1976-2013
Hamearis lucina,Duke of Burgundy ,1988,36,1.99,1976-2013
Hamearis lucina,Duke of Burgundy ,1989,39,2.08,1976-2013
Hamearis lucina,Duke of Burgundy ,1990,43,2.34,1976-2013
Hamearis lucina,Duke of Burgundy ,1991,44,2.33,1976-2013
Hamearis lucina,Duke of Burgundy ,1992,52,2.29,1976-2013
Hamearis lucina,Duke of Burgundy ,1993,64,2.03,1976-2013
Hamearis lucina,Duke of Burgundy ,1994,76,1.92,1976-2013
Hamearis lucina,Duke of Burgundy ,1995,73,2.06,1976-2013
Hamearis lucina,Duke of Burgundy ,1996,71,1.99,1976-2013
Hamearis lucina,Duke of Burgundy ,1997,77,2.09,1976-2013
Hamearis lucina,Duke of Burgundy ,1998,73,2.09,1976-2013
Hamearis lucina,Duke of Burgundy ,1999,69,1.96,1976-2013
Hamearis lucina,Duke of Burgundy ,2000,74,2.06,1976-2013
Hamearis lucina,Duke of Burgundy ,2001,39,2.07,1976-2013
Hamearis lucina,Duke of Burgundy ,2002,56,1.95,1976-2013
Hamearis lucina,Duke of Burgundy ,2003,59,1.78,1976-2013
Hamearis lucina,Duke of Burgundy ,2004,40,1.9,1976-2013
Hamearis lucina,Duke of Burgundy ,2005,30,1.89,1976-2013
Hamearis lucina,Duke of Burgundy ,2006,47,1.86,1976-2013
Hamearis lucina,Duke of Burgundy ,2007,56,1.78,1976-2013
Hamearis lucina,Duke of Burgundy ,2008,84,1.77,1976-2013
Hamearis lucina,Duke of Burgundy ,2009,73,1.85,1976-2013
Hamearis lucina,Duke of Burgundy ,2010,84,1.9,1976-2013
Hamearis lucina,Duke of Burgundy ,2011,93,2.11,1976-2013
Hamearis lucina,Duke of Burgundy ,2012,66,1.88,1976-2013
Hamearis lucina,Duke of Burgundy ,2013,79,1.89,1976-2013
Limenitis camilla,White Admiral,1976,14,2.51,1976-2013
Limenitis camilla,White Admiral,1977,14,1.94,1976-2013
Limenitis camilla,White Admiral,1978,14,2.19,1976-2013
Limenitis camilla,White Admiral,1979,18,2.37,1976-2013
Limenitis camilla,White Admiral,1980,20,1.86,1976-2013
Limenitis camilla,White Admiral,1981,21,1.86,1976-2013
Limenitis camilla,White Admiral,1982,23,2.22,1976-2013
Limenitis camilla,White Admiral,1983,28,2.28,1976-2013
Limenitis camilla,White Admiral,1984,33,2.35,1976-2013
Limenitis camilla,White Admiral,1985,38,2.25,1976-2013
Limenitis camilla,White Admiral,1986,48,2.19,1976-2013
Limenitis camilla,White Admiral,1987,55,2.13,1976-2013
Limenitis camilla,White Admiral,1988,59,1.76,1976-2013
Limenitis camilla,White Admiral,1989,74,1.76,1976-2013
Limenitis camilla,White Admiral,1990,80,1.73,1976-2013
Limenitis camilla,White Admiral,1991,88,1.94,1976-2013
Limenitis camilla,White Admiral,1992,92,2.41,1976-2013
Limenitis camilla,White Admiral,1993,91,2.09,1976-2013
Limenitis camilla,White Admiral,1994,105,2.01,1976-2013
Limenitis camilla,White Admiral,1995,120,2.01,1976-2013
Limenitis camilla,White Admiral,1996,130,2.16,1976-2013
Limenitis camilla,White Admiral,1997,135,1.95,1976-2013
Limenitis camilla,White Admiral,1998,135,1.95,1976-2013
Limenitis camilla,White Admiral,1999,137,1.77,1976-2013
Limenitis camilla,White Admiral,2000,130,1.77,1976-2013
Limenitis camilla,White Admiral,2001,114,1.72,1976-2013
Limenitis camilla,White Admiral,2002,114,1.72,1976-2013
Limenitis camilla,White Admiral,2003,125,1.91,1976-2013
Limenitis camilla,White Admiral,2004,115,2.02,1976-2013
Limenitis camilla,White Admiral,2005,97,1.98,1976-2013
Limenitis camilla,White Admiral,2006,142,2.17,1976-2013
Limenitis camilla,White Admiral,2007,124,1.9,1976-2013
Limenitis camilla,White Admiral,2008,134,1.81,1976-2013
Limenitis camilla,White Admiral,2009,138,1.88,1976-2013
Limenitis camilla,White Admiral,2010,173,2.14,1976-2013
Limenitis camilla,White Admiral,2011,179,1.84,1976-2013
Limenitis camilla,White Admiral,2012,145,1.62,1976-2013
Limenitis camilla,White Admiral,2013,186,1.84,1976-2013
Apatura iris,Purple Emperor,1979,4,1.81,1976-2013
Apatura iris,Purple Emperor,1980,4,2.11,1976-2013
Apatura iris,Purple Emperor,1981,4,1.51,1976-2013
Apatura iris,Purple Emperor,1982,4,1.81,1976-2013
Apatura iris,Purple Emperor,1983,6,2.34,1976-2013
Apatura iris,Purple Emperor,1984,9,2.11,1976-2013
Apatura iris,Purple Emperor,1985,10,2.3,1976-2013
Apatura iris,Purple Emperor,1986,12,2.16,1976-2013
Apatura iris,Purple Emperor,1987,15,2,1976-2013
Apatura iris,Purple Emperor,1988,16,2.03,1976-2013
Apatura iris,Purple Emperor,1989,16,1.81,1976-2013
Apatura iris,Purple Emperor,1990,17,1.72,1976-2013
Apatura iris,Purple Emperor,1991,17,1.63,1976-2013
Apatura iris,Purple Emperor,1992,19,1.95,1976-2013
Apatura iris,Purple Emperor,1993,19,2.2,1976-2013
Apatura iris,Purple Emperor,1994,21,2,1976-2013
Apatura iris,Purple Emperor,1995,24,1.93,1976-2013
Apatura iris,Purple Emperor,1996,27,1.59,1976-2013
Apatura iris,Purple Emperor,1997,27,2,1976-2013
Apatura iris,Purple Emperor,1998,27,1.87,1976-2013
Apatura iris,Purple Emperor,1999,26,1.76,1976-2013
Apatura iris,Purple Emperor,2000,28,1.95,1976-2013
Apatura iris,Purple Emperor,2001,21,2,1976-2013
Apatura iris,Purple Emperor,2002,22,1.8,1976-2013
Apatura iris,Purple Emperor,2003,22,2.34,1976-2013
Apatura iris,Purple Emperor,2004,21,2.03,1976-2013
Apatura iris,Purple Emperor,2005,10,2.36,1976-2013
Apatura iris,Purple Emperor,2006,31,2.35,1976-2013
Apatura iris,Purple Emperor,2007,27,1.8,1976-2013
Apatura iris,Purple Emperor,2008,38,2.1,1976-2013
Apatura iris,Purple Emperor,2009,35,2.15,1976-2013
Apatura iris,Purple Emperor,2010,46,2.25,1976-2013
Apatura iris,Purple Emperor,2011,57,2.04,1976-2013
Apatura iris,Purple Emperor,2012,50,2,1976-2013
Apatura iris,Purple Emperor,2013,63,2.16,1976-2013
Aglais urticae,Small Tortoiseshell,1976,36,2.12,1976-2013
Aglais urticae,Small Tortoiseshell,1977,60,1.94,1976-2013
Aglais urticae,Small Tortoiseshell,1978,67,2.27,1976-2013
Aglais urticae,Small Tortoiseshell,1979,84,2.09,1976-2013
Aglais urticae,Small Tortoiseshell,1980,87,2.13,1976-2013
Aglais urticae,Small Tortoiseshell,1981,89,1.89,1976-2013
Aglais urticae,Small Tortoiseshell,1982,90,2.62,1976-2013
Aglais urticae,Small Tortoiseshell,1983,95,2.07,1976-2013
Aglais urticae,Small Tortoiseshell,1984,97,2.58,1976-2013
Aglais urticae,Small Tortoiseshell,1985,103,2.18,1976-2013
Aglais urticae,Small Tortoiseshell,1986,109,1.8,1976-2013
Aglais urticae,Small Tortoiseshell,1987,118,2.34,1976-2013
Aglais urticae,Small Tortoiseshell,1988,129,2.05,1976-2013
Aglais urticae,Small Tortoiseshell,1989,145,2.16,1976-2013
Aglais urticae,Small Tortoiseshell,1990,163,2.12,1976-2013
Aglais urticae,Small Tortoiseshell,1991,177,2.41,1976-2013
Aglais urticae,Small Tortoiseshell,1992,200,2.46,1976-2013
Aglais urticae,Small Tortoiseshell,1993,220,1.82,1976-2013
Aglais urticae,Small Tortoiseshell,1994,242,1.9,1976-2013
Aglais urticae,Small Tortoiseshell,1995,287,2.19,1976-2013
Aglais urticae,Small Tortoiseshell,1996,313,2.23,1976-2013
Aglais urticae,Small Tortoiseshell,1997,341,2.51,1976-2013
Aglais urticae,Small Tortoiseshell,1998,356,1.92,1976-2013
Aglais urticae,Small Tortoiseshell,1999,377,1.72,1976-2013
Aglais urticae,Small Tortoiseshell,2000,445,1.78,1976-2013
Aglais urticae,Small Tortoiseshell,2001,417,1.94,1976-2013
Aglais urticae,Small Tortoiseshell,2002,520,1.98,1976-2013
Aglais urticae,Small Tortoiseshell,2003,630,2.27,1976-2013
Aglais urticae,Small Tortoiseshell,2004,628,2.09,1976-2013
Aglais urticae,Small Tortoiseshell,2005,671,1.65,1976-2013
Aglais urticae,Small Tortoiseshell,2006,769,1.56,1976-2013
Aglais urticae,Small Tortoiseshell,2007,942,1.56,1976-2013
Aglais urticae,Small Tortoiseshell,2008,926,1.34,1976-2013
Aglais urticae,Small Tortoiseshell,2009,1382,1.69,1976-2013
Aglais urticae,Small Tortoiseshell,2010,1444,1.7,1976-2013
Aglais urticae,Small Tortoiseshell,2011,1479,1.61,1976-2013
Aglais urticae,Small Tortoiseshell,2012,1481,1.39,1976-2013
Aglais urticae,Small Tortoiseshell,2013,1755,1.92,1976-2013
Aglais (Inachis) io,Peacock,1976,36,1.77,1976-2013
Aglais (Inachis) io,Peacock,1977,55,1.74,1976-2013
Aglais (Inachis) io,Peacock,1978,59,1.99,1976-2013
Aglais (Inachis) io,Peacock,1979,72,2.05,1976-2013
Aglais (Inachis) io,Peacock,1980,77,1.89,1976-2013
Aglais (Inachis) io,Peacock,1981,77,1.78,1976-2013
Aglais (Inachis) io,Peacock,1982,81,2.22,1976-2013
Aglais (Inachis) io,Peacock,1983,86,2,1976-2013
Aglais (Inachis) io,Peacock,1984,89,2.15,1976-2013
Aglais (Inachis) io,Peacock,1985,94,2.16,1976-2013
Aglais (Inachis) io,Peacock,1986,100,1.85,1976-2013
Aglais (Inachis) io,Peacock,1987,106,1.91,1976-2013
Aglais (Inachis) io,Peacock,1988,121,1.93,1976-2013
Aglais (Inachis) io,Peacock,1989,137,1.95,1976-2013
Aglais (Inachis) io,Peacock,1990,154,1.97,1976-2013
Aglais (Inachis) io,Peacock,1991,171,2.09,1976-2013
Aglais (Inachis) io,Peacock,1992,192,2.31,1976-2013
Aglais (Inachis) io,Peacock,1993,206,2.1,1976-2013
Aglais (Inachis) io,Peacock,1994,227,1.95,1976-2013
Aglais (Inachis) io,Peacock,1995,272,1.99,1976-2013
Aglais (Inachis) io,Peacock,1996,295,2.27,1976-2013
Aglais (Inachis) io,Peacock,1997,325,2.2,1976-2013
Aglais (Inachis) io,Peacock,1998,345,2.08,1976-2013
Aglais (Inachis) io,Peacock,1999,370,2.04,1976-2013
Aglais (Inachis) io,Peacock,2000,444,2.12,1976-2013
Aglais (Inachis) io,Peacock,2001,430,2.1,1976-2013
Aglais (Inachis) io,Peacock,2002,528,2.02,1976-2013
Aglais (Inachis) io,Peacock,2003,627,1.94,1976-2013
Aglais (Inachis) io,Peacock,2004,641,1.92,1976-2013
Aglais (Inachis) io,Peacock,2005,683,1.94,1976-2013
Aglais (Inachis) io,Peacock,2006,811,1.93,1976-2013
Aglais (Inachis) io,Peacock,2007,1036,2.05,1976-2013
Aglais (Inachis) io,Peacock,2008,1013,1.91,1976-2013
Aglais (Inachis) io,Peacock,2009,1469,2.09,1976-2013
Aglais (Inachis) io,Peacock,2010,1473,1.97,1976-2013
Aglais (Inachis) io,Peacock,2011,1514,1.77,1976-2013
Aglais (Inachis) io,Peacock,2012,1533,1.69,1976-2013
Aglais (Inachis) io,Peacock,2013,1747,2.16,1976-2013
Polygonia c-album,Comma,1976,20,2.01,1976-2013
Polygonia c-album,Comma,1977,28,1.33,1976-2013
Polygonia c-album,Comma,1978,29,1.64,1976-2013
Polygonia c-album,Comma,1979,38,1.81,1976-2013
Polygonia c-album,Comma,1980,47,1.79,1976-2013
Polygonia c-album,Comma,1981,50,1.75,1976-2013
Polygonia c-album,Comma,1982,59,2.2,1976-2013
Polygonia c-album,Comma,1983,64,2.01,1976-2013
Polygonia c-album,Comma,1984,69,1.91,1976-2013
Polygonia c-album,Comma,1985,74,1.88,1976-2013
Polygonia c-album,Comma,1986,78,2.03,1976-2013
Polygonia c-album,Comma,1987,89,2.06,1976-2013
Polygonia c-album,Comma,1988,96,1.77,1976-2013
Polygonia c-album,Comma,1989,109,2.13,1976-2013
Polygonia c-album,Comma,1990,122,2.08,1976-2013
Polygonia c-album,Comma,1991,143,2.21,1976-2013
Polygonia c-album,Comma,1992,168,2.14,1976-2013
Polygonia c-album,Comma,1993,174,1.67,1976-2013
Polygonia c-album,Comma,1994,187,1.66,1976-2013
Polygonia c-album,Comma,1995,233,2.1,1976-2013
Polygonia c-album,Comma,1996,258,2.02,1976-2013
Polygonia c-album,Comma,1997,289,2.16,1976-2013
Polygonia c-album,Comma,1998,304,1.89,1976-2013
Polygonia c-album,Comma,1999,325,1.99,1976-2013
Polygonia c-album,Comma,2000,397,2.17,1976-2013
Polygonia c-album,Comma,2001,369,1.96,1976-2013
Polygonia c-album,Comma,2002,456,2.05,1976-2013
Polygonia c-album,Comma,2003,545,2.28,1976-2013
Polygonia c-album,Comma,2004,546,2.17,1976-2013
Polygonia c-album,Comma,2005,590,2.14,1976-2013
Polygonia c-album,Comma,2006,700,2.27,1976-2013
Polygonia c-album,Comma,2007,819,2,1976-2013
Polygonia c-album,Comma,2008,861,2.1,1976-2013
Polygonia c-album,Comma,2009,1229,2.34,1976-2013
Polygonia c-album,Comma,2010,1277,2.2,1976-2013
Polygonia c-album,Comma,2011,1291,2.04,1976-2013
Polygonia c-album,Comma,2012,1302,1.92,1976-2013
Polygonia c-album,Comma,2013,1489,2.14,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1976,7,2.53,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1977,12,2.42,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1978,14,2.25,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1979,24,2.09,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1980,24,1.89,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1981,30,1.81,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1982,27,2.07,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1983,28,1.9,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1984,31,2.18,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1985,33,2.18,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1986,31,2,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1987,40,2.12,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1988,48,1.92,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1989,56,2.17,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1990,55,2.21,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1991,59,1.94,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1992,69,2.18,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1993,71,2.03,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1994,77,2.07,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1995,89,2.08,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1996,88,2.02,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1997,96,2.05,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1998,87,1.78,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,1999,98,1.74,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2000,97,1.67,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2001,74,1.83,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2002,92,1.82,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2003,110,1.88,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2004,92,1.94,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2005,74,1.94,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2006,106,1.89,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2007,99,1.88,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2008,91,1.81,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2009,90,1.85,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2010,122,2,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2011,109,2.07,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2012,75,1.88,1976-2013
Boloria selene,Small Pearl-bordered Fritillary,2013,92,1.89,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1976,4,2.77,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1977,6,2.8,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1978,10,2,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1979,15,2.21,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1980,14,2.07,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1981,17,1.89,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1982,21,2.08,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1983,23,1.73,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1984,26,1.99,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1985,26,2.09,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1986,32,2.05,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1987,39,2.32,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1988,46,1.85,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1989,55,2.08,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1990,59,2.26,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1991,64,2.19,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1992,74,2.08,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1993,67,2.1,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1994,76,1.94,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1995,79,2.04,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1996,89,2.04,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1997,98,2.26,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1998,98,2.01,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,1999,91,1.67,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2000,86,1.73,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2001,68,1.8,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2002,107,1.87,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2003,101,1.93,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2004,85,1.89,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2005,59,1.89,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2006,77,1.7,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2007,77,1.85,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2008,94,1.52,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2009,72,1.67,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2010,92,1.79,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2011,98,2.1,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2012,71,1.92,1976-2013
Boloria euphrosyne,Pearl-bordered Fritillary,2013,88,1.81,1976-2013
