Species,Common name,Year,No. sites,Collated Index,Time period
Aricia artaxerxes,Northern Brown Argus,1987,7,2.14,1976-2014
Aricia artaxerxes,Northern Brown Argus,1988,6,2.31,1976-2014
Aricia artaxerxes,Northern Brown Argus,1989,9,2.38,1976-2014
Aricia artaxerxes,Northern Brown Argus,1990,12,2.2,1976-2014
Aricia artaxerxes,Northern Brown Argus,1991,9,2.04,1976-2014
Aricia artaxerxes,Northern Brown Argus,1992,12,2.41,1976-2014
Aricia artaxerxes,Northern Brown Argus,1993,10,2.34,1976-2014
Aricia artaxerxes,Northern Brown Argus,1994,16,2.34,1976-2014
Aricia artaxerxes,Northern Brown Argus,1995,15,2.21,1976-2014
Aricia artaxerxes,Northern Brown Argus,1996,16,1.97,1976-2014
Aricia artaxerxes,Northern Brown Argus,1997,21,2.1,1976-2014
Aricia artaxerxes,Northern Brown Argus,1998,21,2.04,1976-2014
Aricia artaxerxes,Northern Brown Argus,1999,24,1.96,1976-2014
Aricia artaxerxes,Northern Brown Argus,2000,26,2.12,1976-2014
Aricia artaxerxes,Northern Brown Argus,2001,19,1.96,1976-2014
Aricia artaxerxes,Northern Brown Argus,2002,25,1.92,1976-2014
Aricia artaxerxes,Northern Brown Argus,2003,34,2.02,1976-2014
Aricia artaxerxes,Northern Brown Argus,2004,28,1.9,1976-2014
Aricia artaxerxes,Northern Brown Argus,2005,23,1.85,1976-2014
Aricia artaxerxes,Northern Brown Argus,2006,30,1.88,1976-2014
Aricia artaxerxes,Northern Brown Argus,2007,22,1.51,1976-2014
Aricia artaxerxes,Northern Brown Argus,2008,22,1.82,1976-2014
Aricia artaxerxes,Northern Brown Argus,2009,32,1.88,1976-2014
Aricia artaxerxes,Northern Brown Argus,2010,32,1.85,1976-2014
Aricia artaxerxes,Northern Brown Argus,2011,34,1.91,1976-2014
Aricia artaxerxes,Northern Brown Argus,2012,21,1.72,1976-2014
Aricia artaxerxes,Northern Brown Argus,2013,40,1.79,1976-2014
Aricia artaxerxes,Northern Brown Argus,2014,36,1.82,1976-2014
Polyommatus icarus,Common Blue,1976,38,2.4,1976-2014
Polyommatus icarus,Common Blue,1977,61,1.76,1976-2014
Polyommatus icarus,Common Blue,1978,63,1.69,1976-2014
Polyommatus icarus,Common Blue,1979,81,2.01,1976-2014
Polyommatus icarus,Common Blue,1980,88,1.99,1976-2014
Polyommatus icarus,Common Blue,1981,91,1.86,1976-2014
Polyommatus icarus,Common Blue,1982,96,2.07,1976-2014
Polyommatus icarus,Common Blue,1983,108,2.25,1976-2014
Polyommatus icarus,Common Blue,1984,117,2.27,1976-2014
Polyommatus icarus,Common Blue,1985,129,1.91,1976-2014
Polyommatus icarus,Common Blue,1986,135,1.81,1976-2014
Polyommatus icarus,Common Blue,1987,157,1.86,1976-2014
Polyommatus icarus,Common Blue,1988,179,1.95,1976-2014
Polyommatus icarus,Common Blue,1989,209,2.16,1976-2014
Polyommatus icarus,Common Blue,1990,239,2.27,1976-2014
Polyommatus icarus,Common Blue,1991,266,2.07,1976-2014
Polyommatus icarus,Common Blue,1992,295,2.08,1976-2014
Polyommatus icarus,Common Blue,1993,322,1.86,1976-2014
Polyommatus icarus,Common Blue,1994,355,2.04,1976-2014
Polyommatus icarus,Common Blue,1995,415,2.13,1976-2014
Polyommatus icarus,Common Blue,1996,457,2.22,1976-2014
Polyommatus icarus,Common Blue,1997,477,2.2,1976-2014
Polyommatus icarus,Common Blue,1998,483,1.85,1976-2014
Polyommatus icarus,Common Blue,1999,506,1.94,1976-2014
Polyommatus icarus,Common Blue,2000,542,1.96,1976-2014
Polyommatus icarus,Common Blue,2001,524,1.85,1976-2014
Polyommatus icarus,Common Blue,2002,601,1.93,1976-2014
Polyommatus icarus,Common Blue,2003,669,2.2,1976-2014
Polyommatus icarus,Common Blue,2004,694,2.08,1976-2014
Polyommatus icarus,Common Blue,2005,721,2.03,1976-2014
Polyommatus icarus,Common Blue,2006,787,2.12,1976-2014
Polyommatus icarus,Common Blue,2007,851,1.58,1976-2014
Polyommatus icarus,Common Blue,2008,874,1.77,1976-2014
Polyommatus icarus,Common Blue,2009,1211,1.96,1976-2014
Polyommatus icarus,Common Blue,2010,1357,2.31,1976-2014
Polyommatus icarus,Common Blue,2011,1351,1.96,1976-2014
Polyommatus icarus,Common Blue,2012,1308,1.55,1976-2014
Polyommatus icarus,Common Blue,2013,1447,2.02,1976-2014
Polyommatus icarus,Common Blue,2014,1596,2.03,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1976,9,2.19,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1977,9,1.79,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1978,11,1.96,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1979,14,2.13,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1980,19,1.99,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1981,21,1.61,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1982,25,1.87,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1983,29,1.84,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1984,29,2.04,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1985,35,1.93,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1986,38,2.13,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1987,44,2.04,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1988,52,1.94,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1989,64,2.02,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1990,80,2.03,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1991,79,2.05,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1992,91,2.11,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1993,93,1.94,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1994,100,1.97,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1995,118,2.05,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1996,123,2.17,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1997,123,2.19,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1998,124,2.03,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,1999,127,2.15,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2000,135,1.96,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2001,114,1.83,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2002,110,1.8,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2003,132,1.98,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2004,119,1.97,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2005,111,2.11,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2006,135,2.18,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2007,130,1.69,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2008,115,1.83,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2009,148,1.85,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2010,140,2.13,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2011,153,2.03,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2012,152,2.1,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2013,171,2.35,1976-2014
Polyommatus (Lysandra) coridon,Chalkhill Blue,2014,175,2,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1979,7,1.66,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1980,9,1.82,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1981,9,1.57,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1982,11,2.18,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1983,11,2.12,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1984,12,2.3,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1985,17,1.98,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1986,19,2.13,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1987,20,1.61,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1988,23,1.45,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1989,30,1.81,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1990,32,2.15,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1991,35,1.93,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1992,39,1.84,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1993,40,1.25,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1994,42,1.67,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1995,49,1.62,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1996,55,2.32,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1997,58,2.34,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1998,58,1.97,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,1999,58,1.93,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2000,61,2.02,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2001,50,1.82,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2002,53,1.9,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2003,59,2.38,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2004,51,2.26,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2005,56,2.37,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2006,69,2.53,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2007,68,1.96,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2008,67,2.05,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2009,66,2.16,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2010,73,2.41,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2011,81,2.13,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2012,58,2.1,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2013,73,2.32,1976-2014
Polyommatus (Lysandra) bellargus,Adonis Blue,2014,89,1.96,1976-2014
Celastrina argiolus,Holly Blue,1976,33,2.33,1976-2014
Celastrina argiolus,Holly Blue,1977,46,2.19,1976-2014
Celastrina argiolus,Holly Blue,1978,47,1.97,1976-2014
Celastrina argiolus,Holly Blue,1979,55,2.1,1976-2014
Celastrina argiolus,Holly Blue,1980,66,1.81,1976-2014
Celastrina argiolus,Holly Blue,1981,69,1.29,1976-2014
Celastrina argiolus,Holly Blue,1982,71,1.58,1976-2014
Celastrina argiolus,Holly Blue,1983,80,1.8,1976-2014
Celastrina argiolus,Holly Blue,1984,93,2.22,1976-2014
Celastrina argiolus,Holly Blue,1985,105,2.22,1976-2014
Celastrina argiolus,Holly Blue,1986,113,1.41,1976-2014
Celastrina argiolus,Holly Blue,1987,128,1.24,1976-2014
Celastrina argiolus,Holly Blue,1988,148,1.21,1976-2014
Celastrina argiolus,Holly Blue,1989,180,2.38,1976-2014
Celastrina argiolus,Holly Blue,1990,211,2.89,1976-2014
Celastrina argiolus,Holly Blue,1991,236,2.77,1976-2014
Celastrina argiolus,Holly Blue,1992,260,2.33,1976-2014
Celastrina argiolus,Holly Blue,1993,279,1.39,1976-2014
Celastrina argiolus,Holly Blue,1994,302,1.23,1976-2014
Celastrina argiolus,Holly Blue,1995,353,1.7,1976-2014
Celastrina argiolus,Holly Blue,1996,395,2.52,1976-2014
Celastrina argiolus,Holly Blue,1997,428,2.47,1976-2014
Celastrina argiolus,Holly Blue,1998,449,2.5,1976-2014
Celastrina argiolus,Holly Blue,1999,446,1.98,1976-2014
Celastrina argiolus,Holly Blue,2000,466,1.8,1976-2014
Celastrina argiolus,Holly Blue,2001,447,2.11,1976-2014
Celastrina argiolus,Holly Blue,2002,514,2.26,1976-2014
Celastrina argiolus,Holly Blue,2003,543,1.93,1976-2014
Celastrina argiolus,Holly Blue,2004,576,2.31,1976-2014
Celastrina argiolus,Holly Blue,2005,600,2.18,1976-2014
Celastrina argiolus,Holly Blue,2006,639,2.03,1976-2014
Celastrina argiolus,Holly Blue,2007,753,2.26,1976-2014
Celastrina argiolus,Holly Blue,2008,778,2.09,1976-2014
Celastrina argiolus,Holly Blue,2009,860,1.73,1976-2014
Celastrina argiolus,Holly Blue,2010,1017,2.16,1976-2014
Celastrina argiolus,Holly Blue,2011,1061,2.12,1976-2014
Celastrina argiolus,Holly Blue,2012,1071,1.95,1976-2014
Celastrina argiolus,Holly Blue,2013,1125,1.81,1976-2014
Celastrina argiolus,Holly Blue,2014,1186,1.71,1976-2014
Hamearis lucina,Duke of Burgundy ,1979,9,2.21,1976-2014
Hamearis lucina,Duke of Burgundy ,1980,12,2.22,1976-2014
Hamearis lucina,Duke of Burgundy ,1982,17,1.83,1976-2014
Hamearis lucina,Duke of Burgundy ,1983,21,2.04,1976-2014
Hamearis lucina,Duke of Burgundy ,1984,23,2.09,1976-2014
Hamearis lucina,Duke of Burgundy ,1985,25,1.95,1976-2014
Hamearis lucina,Duke of Burgundy ,1986,26,1.8,1976-2014
Hamearis lucina,Duke of Burgundy ,1987,34,2.03,1976-2014
Hamearis lucina,Duke of Burgundy ,1988,36,1.99,1976-2014
Hamearis lucina,Duke of Burgundy ,1989,39,2.08,1976-2014
Hamearis lucina,Duke of Burgundy ,1990,43,2.35,1976-2014
Hamearis lucina,Duke of Burgundy ,1991,44,2.34,1976-2014
Hamearis lucina,Duke of Burgundy ,1992,52,2.29,1976-2014
Hamearis lucina,Duke of Burgundy ,1993,65,2.03,1976-2014
Hamearis lucina,Duke of Burgundy ,1994,77,1.93,1976-2014
Hamearis lucina,Duke of Burgundy ,1995,75,2.06,1976-2014
Hamearis lucina,Duke of Burgundy ,1996,72,1.99,1976-2014
Hamearis lucina,Duke of Burgundy ,1997,78,2.1,1976-2014
Hamearis lucina,Duke of Burgundy ,1998,74,2.1,1976-2014
Hamearis lucina,Duke of Burgundy ,1999,73,1.95,1976-2014
Hamearis lucina,Duke of Burgundy ,2000,81,2.05,1976-2014
Hamearis lucina,Duke of Burgundy ,2001,40,2.07,1976-2014
Hamearis lucina,Duke of Burgundy ,2002,63,1.94,1976-2014
Hamearis lucina,Duke of Burgundy ,2003,66,1.77,1976-2014
Hamearis lucina,Duke of Burgundy ,2004,50,1.88,1976-2014
Hamearis lucina,Duke of Burgundy ,2005,39,1.85,1976-2014
Hamearis lucina,Duke of Burgundy ,2006,58,1.84,1976-2014
Hamearis lucina,Duke of Burgundy ,2007,65,1.76,1976-2014
Hamearis lucina,Duke of Burgundy ,2008,84,1.78,1976-2014
Hamearis lucina,Duke of Burgundy ,2009,74,1.85,1976-2014
Hamearis lucina,Duke of Burgundy ,2010,85,1.91,1976-2014
Hamearis lucina,Duke of Burgundy ,2011,93,2.12,1976-2014
Hamearis lucina,Duke of Burgundy ,2012,66,1.89,1976-2014
Hamearis lucina,Duke of Burgundy ,2013,79,1.91,1976-2014
Hamearis lucina,Duke of Burgundy ,2014,86,2.01,1976-2014
Limenitis camilla,White Admiral,1976,14,2.51,1976-2014
Limenitis camilla,White Admiral,1977,14,1.94,1976-2014
Limenitis camilla,White Admiral,1978,14,2.2,1976-2014
Limenitis camilla,White Admiral,1979,18,2.37,1976-2014
Limenitis camilla,White Admiral,1980,20,1.86,1976-2014
Limenitis camilla,White Admiral,1981,21,1.86,1976-2014
Limenitis camilla,White Admiral,1982,23,2.23,1976-2014
Limenitis camilla,White Admiral,1983,28,2.28,1976-2014
Limenitis camilla,White Admiral,1984,33,2.35,1976-2014
Limenitis camilla,White Admiral,1985,38,2.26,1976-2014
Limenitis camilla,White Admiral,1986,48,2.2,1976-2014
Limenitis camilla,White Admiral,1987,55,2.14,1976-2014
Limenitis camilla,White Admiral,1988,59,1.77,1976-2014
Limenitis camilla,White Admiral,1989,74,1.77,1976-2014
Limenitis camilla,White Admiral,1990,80,1.74,1976-2014
Limenitis camilla,White Admiral,1991,88,1.94,1976-2014
Limenitis camilla,White Admiral,1992,92,2.42,1976-2014
Limenitis camilla,White Admiral,1993,91,2.1,1976-2014
Limenitis camilla,White Admiral,1994,105,2.01,1976-2014
Limenitis camilla,White Admiral,1995,120,2.02,1976-2014
Limenitis camilla,White Admiral,1996,130,2.16,1976-2014
Limenitis camilla,White Admiral,1997,135,1.95,1976-2014
Limenitis camilla,White Admiral,1998,135,1.96,1976-2014
Limenitis camilla,White Admiral,1999,137,1.77,1976-2014
Limenitis camilla,White Admiral,2000,130,1.77,1976-2014
Limenitis camilla,White Admiral,2001,114,1.72,1976-2014
Limenitis camilla,White Admiral,2002,114,1.72,1976-2014
Limenitis camilla,White Admiral,2003,125,1.9,1976-2014
Limenitis camilla,White Admiral,2004,115,2.02,1976-2014
Limenitis camilla,White Admiral,2005,97,1.98,1976-2014
Limenitis camilla,White Admiral,2006,142,2.17,1976-2014
Limenitis camilla,White Admiral,2007,124,1.9,1976-2014
Limenitis camilla,White Admiral,2008,134,1.81,1976-2014
Limenitis camilla,White Admiral,2009,138,1.88,1976-2014
Limenitis camilla,White Admiral,2010,173,2.13,1976-2014
Limenitis camilla,White Admiral,2011,179,1.83,1976-2014
Limenitis camilla,White Admiral,2012,145,1.61,1976-2014
Limenitis camilla,White Admiral,2013,186,1.83,1976-2014
Limenitis camilla,White Admiral,2014,206,1.9,1976-2014
Apatura iris,Purple Emperor,1979,4,1.79,1976-2014
Apatura iris,Purple Emperor,1980,4,2.09,1976-2014
Apatura iris,Purple Emperor,1981,4,1.49,1976-2014
Apatura iris,Purple Emperor,1982,4,1.79,1976-2014
Apatura iris,Purple Emperor,1983,6,2.33,1976-2014
Apatura iris,Purple Emperor,1984,9,2.1,1976-2014
Apatura iris,Purple Emperor,1985,10,2.3,1976-2014
Apatura iris,Purple Emperor,1986,12,2.16,1976-2014
Apatura iris,Purple Emperor,1987,15,1.99,1976-2014
Apatura iris,Purple Emperor,1988,16,2.02,1976-2014
Apatura iris,Purple Emperor,1989,16,1.8,1976-2014
Apatura iris,Purple Emperor,1990,17,1.71,1976-2014
Apatura iris,Purple Emperor,1991,17,1.62,1976-2014
Apatura iris,Purple Emperor,1992,19,1.95,1976-2014
Apatura iris,Purple Emperor,1993,19,2.2,1976-2014
Apatura iris,Purple Emperor,1994,21,1.99,1976-2014
Apatura iris,Purple Emperor,1995,24,1.93,1976-2014
Apatura iris,Purple Emperor,1996,27,1.59,1976-2014
Apatura iris,Purple Emperor,1997,27,2,1976-2014
Apatura iris,Purple Emperor,1998,27,1.87,1976-2014
Apatura iris,Purple Emperor,1999,26,1.76,1976-2014
Apatura iris,Purple Emperor,2000,28,1.95,1976-2014
Apatura iris,Purple Emperor,2001,21,2,1976-2014
Apatura iris,Purple Emperor,2002,22,1.8,1976-2014
Apatura iris,Purple Emperor,2003,22,2.34,1976-2014
Apatura iris,Purple Emperor,2004,21,2.04,1976-2014
Apatura iris,Purple Emperor,2005,10,2.36,1976-2014
Apatura iris,Purple Emperor,2006,31,2.35,1976-2014
Apatura iris,Purple Emperor,2007,27,1.81,1976-2014
Apatura iris,Purple Emperor,2008,38,2.11,1976-2014
Apatura iris,Purple Emperor,2009,35,2.18,1976-2014
Apatura iris,Purple Emperor,2010,46,2.27,1976-2014
Apatura iris,Purple Emperor,2011,57,2.07,1976-2014
Apatura iris,Purple Emperor,2012,50,2.04,1976-2014
Apatura iris,Purple Emperor,2013,63,2.23,1976-2014
Apatura iris,Purple Emperor,2014,65,1.98,1976-2014
Aglais urticae,Small Tortoiseshell,1976,37,2.1,1976-2014
Aglais urticae,Small Tortoiseshell,1977,63,1.89,1976-2014
Aglais urticae,Small Tortoiseshell,1978,67,2.25,1976-2014
Aglais urticae,Small Tortoiseshell,1979,84,2.09,1976-2014
Aglais urticae,Small Tortoiseshell,1980,89,2.15,1976-2014
Aglais urticae,Small Tortoiseshell,1981,92,1.88,1976-2014
Aglais urticae,Small Tortoiseshell,1982,96,2.64,1976-2014
Aglais urticae,Small Tortoiseshell,1983,108,2.03,1976-2014
Aglais urticae,Small Tortoiseshell,1984,117,2.56,1976-2014
Aglais urticae,Small Tortoiseshell,1985,128,2.13,1976-2014
Aglais urticae,Small Tortoiseshell,1986,135,1.8,1976-2014
Aglais urticae,Small Tortoiseshell,1987,155,2.34,1976-2014
Aglais urticae,Small Tortoiseshell,1988,176,2.02,1976-2014
Aglais urticae,Small Tortoiseshell,1989,206,2.15,1976-2014
Aglais urticae,Small Tortoiseshell,1990,238,2.13,1976-2014
Aglais urticae,Small Tortoiseshell,1991,259,2.35,1976-2014
Aglais urticae,Small Tortoiseshell,1992,290,2.43,1976-2014
Aglais urticae,Small Tortoiseshell,1993,322,1.84,1976-2014
Aglais urticae,Small Tortoiseshell,1994,347,1.93,1976-2014
Aglais urticae,Small Tortoiseshell,1995,416,2.2,1976-2014
Aglais urticae,Small Tortoiseshell,1996,454,2.23,1976-2014
Aglais urticae,Small Tortoiseshell,1997,483,2.53,1976-2014
Aglais urticae,Small Tortoiseshell,1998,488,1.92,1976-2014
Aglais urticae,Small Tortoiseshell,1999,511,1.72,1976-2014
Aglais urticae,Small Tortoiseshell,2000,550,1.75,1976-2014
Aglais urticae,Small Tortoiseshell,2001,514,1.91,1976-2014
Aglais urticae,Small Tortoiseshell,2002,623,1.99,1976-2014
Aglais urticae,Small Tortoiseshell,2003,702,2.31,1976-2014
Aglais urticae,Small Tortoiseshell,2004,692,2.08,1976-2014
Aglais urticae,Small Tortoiseshell,2005,721,1.68,1976-2014
Aglais urticae,Small Tortoiseshell,2006,774,1.56,1976-2014
Aglais urticae,Small Tortoiseshell,2007,944,1.57,1976-2014
Aglais urticae,Small Tortoiseshell,2008,927,1.35,1976-2014
Aglais urticae,Small Tortoiseshell,2009,1379,1.7,1976-2014
Aglais urticae,Small Tortoiseshell,2010,1444,1.72,1976-2014
Aglais urticae,Small Tortoiseshell,2011,1477,1.63,1976-2014
Aglais urticae,Small Tortoiseshell,2012,1478,1.4,1976-2014
Aglais urticae,Small Tortoiseshell,2013,1753,1.94,1976-2014
Aglais urticae,Small Tortoiseshell,2014,1896,2.1,1976-2014
Aglais (Inachis) io,Peacock,1976,37,1.71,1976-2014
Aglais (Inachis) io,Peacock,1977,61,1.69,1976-2014
Aglais (Inachis) io,Peacock,1978,64,1.97,1976-2014
Aglais (Inachis) io,Peacock,1979,76,2.05,1976-2014
Aglais (Inachis) io,Peacock,1980,85,1.89,1976-2014
Aglais (Inachis) io,Peacock,1981,87,1.79,1976-2014
Aglais (Inachis) io,Peacock,1982,92,2.21,1976-2014
Aglais (Inachis) io,Peacock,1983,104,2.01,1976-2014
Aglais (Inachis) io,Peacock,1984,114,2.12,1976-2014
Aglais (Inachis) io,Peacock,1985,123,2.15,1976-2014
Aglais (Inachis) io,Peacock,1986,130,1.84,1976-2014
Aglais (Inachis) io,Peacock,1987,148,1.9,1976-2014
Aglais (Inachis) io,Peacock,1988,172,1.95,1976-2014
Aglais (Inachis) io,Peacock,1989,203,1.94,1976-2014
Aglais (Inachis) io,Peacock,1990,232,1.97,1976-2014
Aglais (Inachis) io,Peacock,1991,259,2.08,1976-2014
Aglais (Inachis) io,Peacock,1992,285,2.36,1976-2014
Aglais (Inachis) io,Peacock,1993,317,2.06,1976-2014
Aglais (Inachis) io,Peacock,1994,337,1.91,1976-2014
Aglais (Inachis) io,Peacock,1995,404,2.01,1976-2014
Aglais (Inachis) io,Peacock,1996,439,2.27,1976-2014
Aglais (Inachis) io,Peacock,1997,473,2.21,1976-2014
Aglais (Inachis) io,Peacock,1998,479,2.06,1976-2014
Aglais (Inachis) io,Peacock,1999,502,2.05,1976-2014
Aglais (Inachis) io,Peacock,2000,550,2.13,1976-2014
Aglais (Inachis) io,Peacock,2001,518,2.09,1976-2014
Aglais (Inachis) io,Peacock,2002,620,2.04,1976-2014
Aglais (Inachis) io,Peacock,2003,695,1.96,1976-2014
Aglais (Inachis) io,Peacock,2004,711,1.91,1976-2014
Aglais (Inachis) io,Peacock,2005,737,1.94,1976-2014
Aglais (Inachis) io,Peacock,2006,812,1.93,1976-2014
Aglais (Inachis) io,Peacock,2007,1035,2.05,1976-2014
Aglais (Inachis) io,Peacock,2008,1013,1.91,1976-2014
Aglais (Inachis) io,Peacock,2009,1466,2.09,1976-2014
Aglais (Inachis) io,Peacock,2010,1472,1.96,1976-2014
Aglais (Inachis) io,Peacock,2011,1511,1.77,1976-2014
Aglais (Inachis) io,Peacock,2012,1532,1.7,1976-2014
Aglais (Inachis) io,Peacock,2013,1746,2.16,1976-2014
Aglais (Inachis) io,Peacock,2014,1883,2.17,1976-2014
Polygonia c-album,Comma,1976,36,1.94,1976-2014
Polygonia c-album,Comma,1977,47,1.29,1976-2014
Polygonia c-album,Comma,1978,50,1.64,1976-2014
Polygonia c-album,Comma,1979,58,1.81,1976-2014
Polygonia c-album,Comma,1980,68,1.8,1976-2014
Polygonia c-album,Comma,1981,71,1.76,1976-2014
Polygonia c-album,Comma,1982,74,2.24,1976-2014
Polygonia c-album,Comma,1983,86,2,1976-2014
Polygonia c-album,Comma,1984,96,1.84,1976-2014
Polygonia c-album,Comma,1985,107,1.9,1976-2014
Polygonia c-album,Comma,1986,112,2.04,1976-2014
Polygonia c-album,Comma,1987,133,2.05,1976-2014
Polygonia c-album,Comma,1988,155,1.87,1976-2014
Polygonia c-album,Comma,1989,185,2.12,1976-2014
Polygonia c-album,Comma,1990,212,2.09,1976-2014
Polygonia c-album,Comma,1991,235,2.2,1976-2014
Polygonia c-album,Comma,1992,269,2.12,1976-2014
Polygonia c-album,Comma,1993,285,1.6,1976-2014
Polygonia c-album,Comma,1994,309,1.6,1976-2014
Polygonia c-album,Comma,1995,375,2.04,1976-2014
Polygonia c-album,Comma,1996,401,1.98,1976-2014
Polygonia c-album,Comma,1997,438,2.16,1976-2014
Polygonia c-album,Comma,1998,446,1.9,1976-2014
Polygonia c-album,Comma,1999,463,2,1976-2014
Polygonia c-album,Comma,2000,502,2.17,1976-2014
Polygonia c-album,Comma,2001,465,2.13,1976-2014
Polygonia c-album,Comma,2002,561,2.02,1976-2014
Polygonia c-album,Comma,2003,614,2.28,1976-2014
Polygonia c-album,Comma,2004,614,2.14,1976-2014
Polygonia c-album,Comma,2005,641,2.16,1976-2014
Polygonia c-album,Comma,2006,700,2.27,1976-2014
Polygonia c-album,Comma,2007,824,2,1976-2014
Polygonia c-album,Comma,2008,862,2.11,1976-2014
Polygonia c-album,Comma,2009,1228,2.34,1976-2014
Polygonia c-album,Comma,2010,1278,2.19,1976-2014
Polygonia c-album,Comma,2011,1290,2.05,1976-2014
Polygonia c-album,Comma,2012,1300,1.93,1976-2014
Polygonia c-album,Comma,2013,1488,2.16,1976-2014
Polygonia c-album,Comma,2014,1582,2.06,1976-2014
Boloria selene,Small Pearl-bordered Fritillary,1976,7,2.54,1976-2014
Boloria selene,Small Pearl-bordered Fritillary,1977,12,2.43,1976-2014
Boloria selene,Small Pearl-bordered Fritillary,1978,14,2.26,1976-2014
Boloria selene,Small Pearl-bordered Fritillary,1979,24,2.1,1976-2014
Boloria selene,Small Pearl-bordered Fritillary,1980,24,1.9,1976-2014
Boloria selene,Small Pearl-bordered Fritillary,1981,30,1.82,1976-2014
